vajalijn	vihollisilta, saalistajilta	xx
joddee	verkkojata	(useampi verkko peräkkäin)	xx
puákuttuvvojeh	rokotetaan	(mon)	xx
aitârdává	huolehtivat	(kaksikko)	xx
kuárŋumviäddáh	kärhet	(kiipimäelimet)	xx
suuitih	ohjat	(suitset)	xx
karriih	rämeet	(harvapuiset suot)	xx
čuáskuđeteh	kilostelevat	(hyppivät)	xx
pelitiervâsin	puolikuntoisena	(puoliterveenä)	xx
čalmettemmin	sokeina	(silmättöminä)	xx
liivâst	makuulla	(sorkkaeläimestä)	xx
vuorrâđ	leikkiä	(koiraeläimestä)	xx
pivdeškyeteh	alkavat saalistaa	xx
aasâtškuottii	alkoivat asuttaa	xx
tälvikyevdilist	keskellä talvea	xx
puákku-uddoid	rokonarpia	xx
liäibustuvâid	leivonnaisia	xx
vuáttámušâid	kokemuksia	xx
spejâlistmijd	kangastuksia	xx
jiešvuođâid	ominaisuuksia	xx
iilâskšaddoid	rikkakasveja	xx
čevđikaardijd	turkistarhoja	xx
njuáidutiävávuáláduvah	kumpuilevia alankoja	xx
herskupittáid	makupaloja	xx
lapsemááđuid	kastematoja	xx
puárreid	lauttoja	xx
valmâšfuoddârijd	valmisrehuja	xx
čäcicirgosijd	vesisuihkuja	xx
siäiluttâhkuurkah	säilykekurkkuja	xx
škajâluođiimáin	kaikuluotaamalla	xx
almaaštâlmáin	mahtailemalla	xx
piškomáin	kiekumalla	xx
jotemáin	johtumalla	xx
rievdâmáin	kulkeutumalla	xx
sisaaseest	sisäpinnalla	xx
maajeelkeessimnuottijn	laahusnuotalla	xx
luptâstuvâst	parvekkeella	xx
škajâluođânáin	kaikuluotaimella	xx
potkiittuvváin	katkaisimella	xx
čanosmacâttuvváin	sidetaitoksella	xx
tuástumamnâsijguin	torjunta-aineilla	xx
kuujijn	kujilla	xx
tuárguiguin	siimoilla	xx
suámsurtorist	kirpputorilla	xx
jieŋâčovâsáin	jääpussilla	xx
ullorääsi	tupasvilla	xx
paskohijguin < paskooh	tiheäsilmäisellä verkolla	xx
čanossuoggâmáin	sideharsolla	xx
látukáátu alne	ladon katolla	xx
cummiistâlmáin	suukottelulla	xx
vievâst	avulla	xx
ruánááiđosin	oraana	xx
njuorâhpárnážin	vauvana	xx
sijvottisaigij	kelirikkoaikoina	xx
siärvádâhhân	yhdyskuntina	xx
sisâenâmist	sisämaassa	xx
sajattuvâst	asemassa	xx
äijihtäävgist	sateenkaaressa	xx
tälvioijâgâsâst	talvihorroksessa	xx
kyeliviljâlemlájádâsâst	kalanviljelylaitoksessa	xx
puohaađijn	touhutessa	xx
pieivikiäijust	päiväkodissa	xx
čuákkipaaihijn	taajamissa	xx
ustevijdâdguin	ystäviesi kanssa	xx
čäcipuákust	vesirokossa	xx
šlivgomuštemist	heittouistelussa	xx
raavâdamnâsijd	ravintoaineita	xx
paan	pahalta	xx
kuáđuttuvâin	laitumilta	xx
suptâtškuođij	alkoi vaahdota	xx
veškisraaŋgâst	kuparilangasta	xx
nuurrâmčuágálduvâst	keräilykokoelmasta	xx
vildâhiävuščurrust	villihevosten laumasta	xx
uccâpuvdiist	pikkukaupasta	xx
purgánmist	purkaantumisesta	xx
ruškâdâspursiist	ruskuáispussista	xx
saŋŋeedškyeteh	alkavat kutista	xx
feeriimijn	seikkailuista	xx
mielâstumvuođâst	suosiosta	xx
riddosuoinâlmist	rantaheinikosta	xx
soinâttuvâst	hinkuyskästa	xx
poolissajattâhân	poliisiasemalle	xx
paččeemsajattâhân	lypsyasemalle	xx
raccastemvaajâldmân	ratsastusvaellukselle	xx
peivivuoiŋâstmân	päivälevolle	xx
hááhá	hankkii	xx
hundârušâi	tuumaili	xx
njuovvâmšahheen	lihasiaksi	xx
kolgoslágánin	nestemäiseksi	xx
tivrekovjiimân	hyönteispölytykseksi	xx
kesijiellâhin	kesälemmikeiksi	xx
ránukuđâlmân	matonkuteiksi	xx
siärgádâllâmnáál	hellittäviksi	xx	
fiskâdissiähán	kellertäväksi	xx
kuopsah	(mon.)	maitipussi	xx
solge	ruoti	xx
juhkái	iskeytyi	xx
olgokáárdán	ulkotarhaan	xx
kähirijdiskuin	papanoillaan	xx
njunesoksâmijguin	viiksikarvoillaan	xx
varâinis	varuillaan	xx
uástiškuáttâm	alkaneet ostamaan	xx
láskud	vaakasuoraan	xx
siiguin	heidän kanssaan	xx
päälejuvvojeh	paalataan	xx
suáppoo	verkko lasketaan	xx
kuáhhojeh	(mon.)	koetaan	xx
piämmuhâšâinis	hoidokeistaan	xx
luuvsâ	uintivanan	xx
čuođâlmâsâi	kipinöiden	xx
áigá	toimeen	xx
